Robot Point x, Robot Point y, Angle, Velocity Point x, Velocity Point y, Objective Point X, Objective Point Y, TIME
134,124656, 69,741604, -0,659405, -22,695453, 61,286928, 125,716057, 68,932402, 35181,000000 
132,975678, 70,606470, -0,612644, -26,199956, 58,979683, 124,379885, 69,698566, 35208,000000 
131,769765, 71,422950, -0,575132, -30,101639, 57,972030, 122,774090, 70,542274, 35227,000000 
130,574708, 72,179242, -0,562824, -33,802094, 56,875468, 121,293705, 71,275723, 35249,000000 
129,451898, 72,900669, -0,594067, -38,691313, 58,032994, 119,699831, 72,089698, 35255,000000 
128,377533, 73,660866, -0,644267, -40,137646, 54,599424, 118,363816, 72,747469, 35283,000000 
127,323191, 74,493069, -0,695862, -42,936735, 53,740683, 116,527546, 73,187081, 35300,000000 
126,288199, 75,399809, -0,746862, -45,313680, 52,881665, 115,068098, 73,921559, 35321,000000 
125,289526, 76,362427, -0,788481, -45,544847, 50,168962, 113,799659, 74,566065, 35359,000000 
124,351576, 77,326121, -0,800151, -46,583288, 48,906467, 112,413254, 75,265404, 35380,000000 
123,436136, 78,260628, -0,785340, -48,578648, 48,868364, 110,889342, 76,029790, 35397,000000 
122,528195, 79,141935, -0,742069, -51,777647, 50,054151, 109,182562, 76,881651, 35401,000000 
121,687068, 79,873841, -0,683200, -52,922685, 49,188421, 107,654564, 77,648763, 35412,000000 
120,956496, 80,436147, -0,621407, -50,466678, 45,143782, 106,523868, 78,225377, 35443,000000 
120,314637, 80,863803, -0,542802, -50,786719, 43,783439, 105,120798, 78,940393, 35457,000000 
119,653557, 81,226664, -0,455972, -51,473955, 42,800887, 103,841237, 79,626480, 35469,000000 
118,933167, 81,544334, -0,369784, -49,940347, 39,990650, 102,853212, 80,157155, 35491,000000 
118,157139, 81,809757, -0,284268, -50,328263, 38,711922, 101,584717, 80,825283, 35509,000000 
117,329533, 82,016237, -0,199377, -47,434497, 34,936450, 100,765546, 81,268235, 35542,000000 
116,455143, 82,157343, -0,114978, -46,255270, 32,501934, 99,738707, 81,826981, 35563,000000 
115,539370, 82,227007, -0,031072, -47,252867, 31,491971, 98,396379, 82,476300, 35577,000000 
114,588205, 82,219749, 0,052178, -47,594350, 29,908030, 96,212104, 82,954058, 35588,000000 
113,608255, 82,130826, 0,134712, -48,200151, 28,271543, 95,956075, 83,696495, 35601,000000 
112,606728, 81,956157, 0,216751, -46,025054, 24,741771, 95,180932, 84,086323, 35621,000000 
111,591320, 81,692067, 0,298560, -47,823970, 22,880915, 93,795680, 84,783001, 35634,000000 
